ENSG00000099139,ENSG00000269028,ENSG00000225840,ENSG00000166710,ENSG00000198804,ENSG00000167996,ENSG00000198727,ENSG00000130066,ENSG00000122862,ENSG00000231500,ENSG00000198938,ENSG00000198712,ENSG00000169714,ENSG00000026297,ENSG00000133112,ENSG00000205542,ENSG00000255823,ENSG00000133639,ENSG00000113712,ENSG00000198886,ENSG00000198786,ENSG00000105640,ENSG00000213639,ENSG00000156508,ENSG00000070756,ENSG00000063046,ENSG00000135968,ENSG00000198888,ENSG00000090104,ENSG00000147604,sample_id,Y,YY
-0.14469642522824774,-0.1547491513772607,-0.48620842032815614,-1.3149379377827153,-0.0366081277401322,-0.43280468933771293,-0.4139890795761614,-0.05190913079458265,-0.22319771856798648,0.13451750180029798,-0.013086079777028008,0.195676943651839,-0.1970438300866108,0.018584768100312045,0.03625512345149396,-0.8055687536954663,-0.27674892015146263,0.10458016132125034,-0.09462906707905054,0.13663049172741015,0.3158613503302004,-0.2130828209493108,-0.8041642278293915,-0.7754362579942595,-0.28296562142815934,-0.1370788659847843,-0.04350191915097009,0.8169652250130444,-0.44698828443454564,-0.1687315987945908,ERR2139476,0,0.0
-0.1423453977412103,-0.21973094931338874,-0.49453689034858683,-0.15583890859279115,0.2802639532506485,-0.4393270887203601,0.30800917799850847,-0.1997304155354941,-0.2212943625970863,-0.052965950877679635,0.20220845876233928,-0.039706357246435134,-0.06096536290793509,-0.056346830758648415,-0.09300518955819703,0.11906608831983224,-0.2489083605282238,0.06357784115146631,-0.09462906707905054,0.6840836817270974,0.061420996024202944,-0.03056587539278078,-0.5266348727970235,0.2888985034759052,-0.27768691553922514,0.005284772881013578,-0.08931896108058349,-0.20213680752447216,-0.4473961063088332,0.002163469118290323,ERR2139478,0,0.0
-0.12305262861969704,1.505089710022019,-0.28613914589976297,-1.462522417480979,4.455131605516761,-0.5020686916043183,2.7087995043525543,-0.19951614066048917,-0.09639232895309241,0.06942980614175012,2.0980484324264297,3.2048872168447664,-0.1966080407053599,-0.056022591719353074,-0.13567379380052666,-1.0345121815362357,1.294013234737774,-0.08207413307413328,-0.09462906707905054,0.911570726434359,0.48548661003699334,-0.3169227343603303,-0.8057206914965209,-1.21281594746041,-0.35465258504955666,-0.1364447506070282,-0.08931896108058349,-0.12373854565225288,-0.4462614667299756,-0.4719940861264627,ERR2139479,0,0.0
-0.13764154477713178,-0.1136384532735186,-0.5425038256770931,-0.6291167474522743,0.44392395981647764,-0.4355026808277239,0.24011506442421449,-0.13488860408161954,-0.19562485681401745,0.052776867426932744,-0.11494819858103056,-0.17028405965021431,-0.13259521503853744,-0.052895277735659656,-0.03953113980183421,-0.16749090591642285,-0.1256987677344221,-0.13105701809198086,-0.08062800756700728,-0.1971471958340311,-0.2373128777841423,-0.1552732157246047,-0.6752075860637853,-0.40555673499713973,-0.2907242553765326,-0.13684722812324873,-0.08931896108058349,-0.12597023396455378,-0.06440568801644769,-0.28922767261385424,ERR2139480,0,0.0
-0.14476130913637122,-0.32243176244084987,-0.5669519621673964,-0.4182694206597351,-0.4164939123107963,-0.3721867949290844,0.411189442089489,-0.1996664854364727,-0.16028600274520816,0.049156556807636004,0.4372221487025485,-0.2712863834609102,-0.08071495355630434,0.0018775575579817927,-0.02809943235538389,-0.3972741194941876,-0.3741679043042761,-0.08194930597878702,0.008103549560692777,0.2363658025396839,0.11514582974300998,-0.1715061690323038,-0.4678713112537552,0.1578578359388944,-0.3324149232700604,-0.13640582550597857,0.11807350262143775,0.1637565071121845,-0.4476212381968898,-0.34651066983772794,ERR2139481,0,0.0
-0.14415550102798663,-0.33785631537937555,-0.4822096071836426,-0.679896656039674,-0.08341484893886558,-0.463124609485506,0.2643217168145952,-0.0214038700701097,-0.22355004034735637,-0.060431183271432175,0.9608003273519369,-0.22074037991304477,0.11061230780189343,0.023405087594637348,-0.05322229162222993,-0.5666501053016949,-0.3497481091984515,-0.13784617019472512,-0.09462906707905054,0.1518214300715088,-0.39051678279246266,-0.15794329282429806,-0.41796710481767363,0.9618829898949836,-0.32286880709111976,-0.11468253282962605,-0.08858150916360086,-0.07782205920813533,-0.4476212381968898,-0.20798644238894554,ERR2139482,0,0.0
-0.14307985836456202,-0.2871884790880691,-0.28143561531019834,-1.0777970640706367,-0.729393439423805,-0.35132400420358434,-0.08461241415879563,-0.1998364951358478,-0.09675912493048248,0.12915422786423614,0.735321385346089,0.05828843466978482,-0.17180876819978422,-0.035811249543589836,0.2594398697541046,-0.5839818988450651,-0.40058130438765327,-0.10892748452841913,0.031126965570352227,1.9571206090218283,-0.06609708768859068,-0.15864688855162218,-0.8062921050233541,0.7112035753053587,0.2515939295939418,-0.1370788659847843,0.0598055642579904,0.8948873140071626,-0.446683861035584,-0.03488551487400651,ERR2139483,0,0.0
-0.145318993677763,-0.3179482443395614,-0.43535760264058787,-1.0297389745004484,-0.18038191280322446,-0.4354716918657558,-0.22815919571030083,-0.1998364951358478,-0.17054674119644211,0.21678370971513175,0.04667856656748076,-0.2560256763831613,-0.1962712402174445,-0.040070465122110994,0.06940384912605842,-0.5187318747046146,-0.3435189746583586,-0.07281964913328261,-0.09290880369303073,0.4645384442995209,-0.17626787723945345,-0.15698798276976503,-0.22835772682710728,0.592732978946669,0.24054534998822297,0.12036119402593841,-0.08931896108058349,0.15690399927162785,-0.4470185699682323,-0.41333815597164053,ERR2139484,0,0.0
-0.14406253489016438,-0.24249701759171755,-0.4888914430053537,-0.7026332979648915,-0.21015851632297583,-0.41616150083837383,0.461089547753699,-0.1694077605661267,-0.12039922889915872,-0.06778064110304464,0.11869836477295623,-0.13011668650211664,-0.07210530324236622,-0.046221673279984936,0.02498642094486027,-0.5330061631261003,-0.35837321448426807,-0.1819310553512048,-0.04403737170459532,0.8776737236875461,-0.1956937784484622,-0.17685780762425152,-0.22047097189160403,-0.3386490605754612,-0.34742042261057055,0.31400030294477577,0.05558595905796563,0.7961156567548348,-0.4476212381968898,0.08759773697555771,ERR2139485,0,0.0
-0.14144986685102282,-0.29485175881006237,-0.516408541135882,-0.6782016138875907,0.428536537903712,-0.4552433676426009,0.09093223511509224,-0.10868229290932342,-0.22178151505555252,0.03332101156773855,0.45048411784474995,-0.3645242567058201,0.14350428665643308,0.02147062790302392,-0.06348977006222878,-0.6738766774318262,-0.3581407044676467,0.050032868983157716,-0.0177942962395156,-0.31062963811972777,0.0868369134066721,-0.2149964888394796,-0.03843543160043132,1.140862789633286,-0.2961363284243312,0.6073689045050108,-0.08931896108058349,-0.2503151757878377,-0.4476212381968898,0.06605758315160579,ERR2139486,0,0.0
-0.14461427961589032,-0.28643512696608553,-0.5221996193277866,-0.7554992327779289,-0.28747431126829975,-0.44085665804165197,-0.0429071563664412,-0.00870654971215594,-0.1735951298254882,0.29717757237936476,-0.09498440769210675,-0.22306309493231527,-0.1301060494469534,-0.057046762658059365,0.00984626752848004,-0.39374237903288,-0.32384505516730017,-0.1890236449756498,-0.09462906707905054,-0.08187304074772389,-0.32594441613598607,-0.1867788651625205,-0.6563365875677297,1.664326574496288,0.25688865212570394,-0.01351672839970714,-0.088244002884769,0.0910126978645104,-0.4476212381968898,0.23303947490823845,ERR2139487,0,0.0
-0.14527028285949264,-0.14115309666421594,-0.232464474065764,-1.0952937272483712,-0.004335553645988516,-0.44239140574900954,1.2172075950628032,-0.1998364951358478,-0.163152366602633,0.34875063013284024,1.7263898421576576,-0.019467559620844063,-0.15608113012935335,0.03127102251791994,0.0679341422000296,-0.46814111295375466,-0.23997390386485254,0.027828091212296655,-0.09438168684867483,0.2653962985626156,0.1288070609314171,-0.02916367523182256,-0.6052569499471139,-0.13039790115931327,0.20673379521478352,-0.07370695772428577,-0.08702105757715323,0.5853452349206811,-0.44727457450943836,-0.3840858314168575,ERR2139488,0,0.0
-0.1452483980046982,-0.2930011054907445,-0.5076677766736886,-0.9324288907653085,-0.4330046319250212,-0.4813511347999258,0.2750914465779546,-0.1998364951358478,-0.2232703815309385,0.30527390258686304,0.23903627028849167,-0.025836163125717498,-0.08606217870721448,-0.055243802489142714,0.0045725382346253444,-0.3935090842976329,-0.2974254376832664,-0.13185327551665474,-0.09462906707905054,-0.3030170461373281,-0.11044438993906029,-0.13867143673273483,-0.052143303572413834,-0.08015152580379731,-0.032904514799782576,0.11642851979264457,-0.08931896108058349,0.010958850242702682,-0.4471188250325916,-0.0555960243410713,ERR2139489,0,0.0
-0.1420827351169377,-0.4193719107785021,-0.5274802984181479,-0.35622190005909493,0.4084336694094455,-0.40503209511289273,-0.19658772632098112,-0.19866778800410367,-0.0912064794637852,0.2526590863893096,0.24594494940716602,-0.12570122081903262,-0.030338475477910475,-0.055272010617594895,-0.1147124903984608,0.1771495463332109,-0.4396613278629902,-0.04204936814263781,-0.07465362003873799,-0.4544258081714993,-0.18636951683316513,-0.09480556256523394,-0.8003360684842475,0.4988800588742903,-0.2878947406656683,-0.0005906368677429748,0.030138065076671036,-0.13149935927596154,-0.21446949271745483,0.07912128878595723,ERR2139490,0,0.0
-0.1451116434614548,-0.26338858536221654,-0.45897706512246883,-0.9675344953177437,-0.12577602317940073,-0.42258855707845094,0.34827588023920936,-0.1994888370848962,-0.22355004034735637,0.023521879932468036,0.552861405702676,-0.16626767872388365,-0.1970438300866108,-0.05703032538329897,-0.04249122183322437,-0.7588638548461372,-0.3667193285180743,-0.11917735614975067,0.05437580713393461,0.5363425147585407,-0.34662993352605176,-0.29487286113022243,-0.7188559352461441,0.23561804103563888,-0.3458228515082384,-0.1205630126684438,-0.0662622803041502,-0.012186301610741416,-0.4476212381968898,-0.348558571631436,ERR2139491,0,0.0
-0.1451968015690822,-0.3265697923019519,-0.5606353724810922,-0.5807235795570103,0.7701186412919905,-0.3450729989411437,0.6593821807373962,-0.17873427336130068,-0.17345047803759994,0.14000048927451708,0.12051743459986344,0.3415884362181918,-0.06712793980582457,0.11044994541736818,-0.1329620531323194,-0.007595746523163207,-0.36620845028750415,-0.018725891287636333,-0.06298058385152328,-0.33069342294076,-0.1015473699265911,-0.2152600262015943,-0.1393724467016643,0.8113479182803542,-0.03801984954903993,-0.1366733308827901,-0.007607917212407588,0.280992968082061,-0.2628284452933716,-0.22385269700005642,ERR2139492,0,0.0
-0.14490391148483314,-0.26543018391913176,-0.532257618181945,-0.785893869184176,0.13736057752308473,-0.4789435849772276,0.35307951496156936,-0.1998364951358478,-0.21833575744447864,-0.17798874752426647,0.024491101851289925,-0.13587845655819686,0.025599116565321416,-0.025514209119425386,-0.10834197302364588,-0.6216151082363689,-0.25687804275317405,-0.1463441131050648,0.00924131767310406,-0.2572352109530937,-0.13939840006406176,-0.2400813910794993,-0.5186238703858019,-0.7106442881751786,0.2606035418228548,-0.13573472116563107,-0.08863660803533606,0.4594452341845972,-0.3849305558591056,-0.3072333536994444,ERR2139493,0,0.0
-0.1452449044872219,-0.2484202566672966,-0.47549417570586405,-0.6626473008813248,-0.3632942249947253,-0.38020861721993576,0.3619771967084074,-0.19958804877575478,-0.10527031809780509,0.1227650856714382,0.10600878152761445,-0.24456838466887426,-0.16054304481748577,0.0706222221054569,0.2843446295755316,-0.3186627798456699,-0.2689465625859367,-0.0938813713135942,0.2763687276547001,0.0647174952737183,-0.036910194702450654,-0.19546032975963096,-0.4225238479283529,-0.1813390060035207,-0.2607471879170441,-0.12429260830543244,-0.0839011882262813,-0.04583730100131129,-0.44709396247241473,-0.20607903200653843,ERR2139494,0,0.0
-0.14509701776954517,-0.0556198814530567,-0.4410869055224212,-1.029885985003368,0.1325723400178295,-0.46958382123927545,1.2517873428239314,-0.0076052604792832025,-0.22311037090962405,0.4233875114939347,0.6363276055947074,0.23810025587259812,-0.1970438300866108,-0.054320589071839905,-0.001152609358335622,-0.4918515396640791,-0.053104566407446804,0.275199426165834,0.010493089840258419,0.3455516312376727,-0.1891270687442807,-0.08738917742661935,-0.8056282498317263,0.5129968301339216,-0.3775516135258238,0.23311328811486884,0.07011478773682464,0.4444099127412836,-0.4476212381968898,-0.09224717740515492,ERR2139495,0,0.0
-0.14454957282202152,-0.10954555744793507,-0.481584228516457,-0.27886833857554066,0.28886480799688485,-0.3560138958503795,0.5207071305928828,-0.19946790499881706,-0.22311461234653582,0.6514449349598057,0.6425373327334676,0.17654446261781262,0.034605763920869365,0.08793353713387757,0.2393689624152258,-0.3718962551379257,-0.10801628556766019,-0.08608908173287529,-0.09407084695886395,0.7321440761909581,0.8181264817344222,0.11559241090115623,-0.805634653960993,2.301615034125076,-0.3380893747171842,-0.13634927207566602,-0.08931896108058349,0.720696269856325,-0.4472301102552074,0.788850068224927,ERR2139496,0,0.0
-0.1401075010959872,-0.3311344668157788,-0.6018890550650982,-0.6699957995667344,-0.14572850229690118,-0.43272547417950424,-0.096023181190197,0.6530736343737198,-0.15275401032127836,-0.14784630425703152,-0.09717480899238527,0.06878079285362115,0.27030224378971685,-0.04492295707257727,0.17469691662528797,-0.7602583388006307,-0.3576736465807439,0.1713026095808428,-0.053732388216810624,0.0362684080075153,-0.29287276462177797,-0.15553295440302614,-0.8056520172938291,-0.03400460907675386,-0.368363463955618,-0.09481451137387481,0.07126023139030085,0.12625424940039764,-0.30862988878033837,-0.15264263336670167,ERR2139497,0,0.0
-0.14437960509728998,-0.09323055818619524,-0.6625330496599762,-0.9339762469276169,0.4240680010940654,-0.47192129731151633,0.004828724270968777,-0.18141502952364685,-0.13259646201051112,-0.03276418500605831,0.09974246705709264,0.3407282973132217,-0.06959773485606414,-0.004799864193271278,-0.1420256813317299,0.15735555323574393,-0.1891814138290101,-0.2156242686801011,-0.06744559517680492,-0.37604922124275286,-0.04844234141951614,-0.2234449969505641,-0.5111298993164539,1.002906359516299,-0.3385059146001333,-0.1364555535328307,-0.08874191480480932,0.19810656643090202,-0.4352576314799626,-0.16275008953143782,ERR2139498,0,0.0
-0.11525189724828734,-0.09683422652217691,-0.5581557427770473,-0.6637336065607927,0.11662860068101057,-0.2985652133300004,0.9936707165608959,-0.1998364951358478,-0.14581622571242336,0.3465372725096649,0.4055679232588461,0.2047584723906746,-0.19621883101039025,-0.05453046145393006,0.42022348182709895,-0.4564994159132965,-0.22634046818081183,-0.07832903025533627,-0.09462906707905054,0.9976749793944335,-0.10103199585227154,-0.1975392403904564,-0.2797497857644857,0.07280776573858705,0.07917243602278792,-0.1367787527657611,-0.08901425705464601,0.6849109179582972,-0.4476212381968898,-0.12028203706801038,ERR2139499,0,0.0
-0.14463893468871006,0.07442390885371555,-0.32929916357842914,-0.5544873016412398,0.23766597737669726,-0.2746086906451664,1.9154364797392707,-0.19966107436776537,-0.22313557937972311,0.7764935475656867,1.8557088348067226,0.8881411184337903,-0.19585067509953555,-0.057504641675222005,0.6100314590025337,-0.06573261073954427,0.03489069448418781,-0.05762230942790727,-0.09436339691481055,2.133843073886496,1.4140191000618827,0.14907867634843947,-0.8031631400037752,3.133786248661693,-0.35492592411499163,-0.13673163497921045,-0.08931896108058349,1.0322503412370063,-0.4450151796876136,0.4854092601926506,ERR2139500,0,0.0
-0.14368817357799465,-0.18325438546990488,-0.5835136853977753,-0.6694579892139486,-0.5310432200988381,-0.4721569287335292,0.045396460279367855,-0.19823590103164693,-0.22339247068455845,0.21524760978090302,0.18482994436499273,-0.31648644258932185,-0.1970438300866108,-0.03792531118587358,0.047852721209710895,-0.016889332117181168,-0.22954768640260526,0.07406532050956298,-0.0944270622563495,0.03769245620938981,0.0055484853873526046,0.08257298601147797,-0.7967755517726732,1.2316464034596273,0.4779617440530375,-0.04506394690567371,-0.08905090200282174,0.023673190462255966,-0.4303535196206523,0.24298657852465935,ERR2139501,0,0.0
-0.13998924173181518,-0.0650572311773508,-0.6021043128852772,-0.19190585375642305,0.35207956491570697,-0.5015933509227518,0.3222177728840413,-0.19944796298122897,-0.223091054166383,-0.024495815544902395,-0.02317485477326803,-0.24493234640314843,-0.19137639078448693,-0.047904917592522765,-0.049474602117066495,-0.40278596130662936,-0.22680411233833522,-0.12269882195515573,-0.09462906707905054,-0.7050926947889902,-0.11142155479877597,-0.30769053571795674,-0.07723351639267696,0.31301926294571214,0.5016112523282075,-0.13630979848940833,-0.08892854516992413,0.38761831478261877,-0.44720894887229684,0.9692617947483925,ERR2139502,0,0.0
-0.145318993677763,-0.22601630158266806,-0.5517933637222483,-0.6666654037374372,0.05295071844373749,-0.36542755088233386,0.1369482818014242,-0.10007750925781898,-0.22326572511554288,-0.0004701432310985379,0.3309542528728467,-0.24798739285373506,-0.06002823357555203,0.04727876723215805,0.6237601330418495,-0.5838901994754742,-0.2864339429796937,-0.02402812348586392,0.040233361259855285,0.3888134898937496,-0.051775860259987455,-0.23272790507552654,-0.8058628185492437,0.06302757605559726,0.5759139553221235,-0.1370788659847843,-0.009209807426601038,0.3744274098038483,-0.4471104596807562,-0.26622304027172267,ERR2139503,0,0.0
-0.14363224703444602,-0.19993454172247188,-0.5851982059183345,-0.9051786456715067,0.523512483400683,-0.4538363534581962,0.36162955807235714,-0.1140010115950341,-0.22355004034735637,-0.080115018557891,0.38206209045831496,-0.13220437269806923,-0.19581271277672493,-0.0564469145890002,-0.15868362212535317,-0.5288331014751544,-0.2429808672696731,0.17456072725066415,-0.09440377141483987,0.06580549548549273,0.0847304533072556,-0.24325366005287313,-0.8062921050233541,0.5396783363353153,0.03641398041713304,-0.13648994296485598,0.09965289153854469,-0.10377461005547677,-0.4457269438836831,-0.17499984965978616,ERR2139504,0,0.0
-0.14406032618670717,-0.15746496333085747,-0.5155164988756049,-0.1259067350509913,-0.23082491353518164,-0.4516165024446333,-0.020599427670268473,-0.1998364951358478,-0.20152807511121695,0.18176519460795465,0.29462264494577767,0.05566217983141273,-0.19463161379942095,-0.056704585845792785,0.21509772129858787,-0.29505195366164255,-0.14786129594299155,0.018350576534728727,-0.09462906707905054,0.30364715068063464,-0.10768064054571087,0.016130577622243635,-0.4760836569197869,0.37114041961327177,-0.11279990588672686,0.04741881115227331,-0.0890833385280047,0.21493530381064632,-0.44737241467200445,-0.06264948383268551,ERR2139505,0,0.0
-0.1451391438883306,-0.3471050236801051,-0.5353712181617633,-0.33349182877874484,-0.09775299677373571,-0.4404827290476263,-0.010816052729746414,-0.19933391366139303,-0.22307506714609995,0.1014134409401776,0.148795866310324,-0.38880255361566207,-0.09630981702972956,-0.05676904255546324,-0.004192169145840898,0.050766524036147745,-0.35815642319874297,-0.10043772635318768,-0.09447683777995222,0.13237176603753495,-0.03597411843759142,-0.15331209373543062,-0.7358311127966524,0.7587458855516545,-0.15671867789980162,0.04119265669624496,-0.08831005180524797,-0.20736646101913955,-0.44740791326755563,0.007389152834281978,ERR2139506,0,0.0
-0.1451012521926138,-0.24840471702232086,-0.5886463339497461,-0.8941798160188673,-0.08816696833970092,-0.31705481056057255,-0.06657508230724607,-0.1994107497531618,-0.22317282976447092,0.2318050618981231,0.009105860191330879,-0.09232957807867986,-0.12270035758236718,-0.0562381826992262,0.07508988940306248,-0.6535736660352847,-0.29040905561243574,0.030501310050181002,-0.09430667696346125,0.5905470610387872,-0.1935773596362147,-0.14047644460098024,-0.8051530074091238,0.39838756688987936,-0.18743106587073327,-0.13686818398301837,0.021412392211639864,0.03317113842971777,-0.4473953491957794,0.3616062215340834,ERR2139507,0,0.0
-0.14523712585762485,-0.11741261371437707,-0.5682417774065964,-0.6099307100712534,-0.5255525902420969,-0.41624644193330596,1.1693875621411043,-0.19915016821363837,-0.22306357164046825,0.06788723822985693,0.3540647526557704,-0.038834893628609785,-0.07268124455967243,-0.0572463104116365,0.015182868210274354,-0.6036179453947427,-0.13825097278235696,-0.0053166855546737096,-0.09462906707905054,0.8479764307868578,-0.05289875855825608,-0.16889570770886625,-0.4121011818617957,0.49227832573058256,-0.2042150763241464,-0.1351769270485837,-0.08876723746658367,0.11148701196252345,-0.44587333487148106,-0.28485208357381897,ERR2139508,0,0.0
-0.14035211301663555,-0.3392933082826593,-0.5790625538645563,-0.9229925850252788,-0.5798282395869401,-0.36371569812695215,0.09870017855346107,0.07573877605841346,-0.22337116870944207,0.0492339151633362,0.05708667541407542,-0.6173188757186358,-0.006545932389945741,-0.05564543749733775,-0.08537094490222541,-0.41063511589253326,-0.3394891904357093,-0.14934294205703721,-0.03867644485256252,0.1314370016279449,-0.10367981671013314,-0.22154817283615147,-0.8052117946331043,0.7240778119675212,-0.3875068550194627,0.2621395362441152,-0.08418475403129219,0.06137103417299949,-0.41098770174268695,0.0666262198581417,ERR2139509,0,0.0
-0.14474752133517713,-0.17812220805478388,-0.5264637857423115,-0.4081295646557333,-0.5236547009613057,-0.3300882918640801,0.06505610576581833,-0.18412746960766874,-0.17918973817839295,0.24488145515047063,0.1277114196284944,-0.31737041497383106,-0.12566826598921463,-0.018371200135420263,-0.055400153033058126,0.008698161797376132,-0.21491779219871804,0.10502421944567288,0.0956981932788941,-0.4636619657245189,0.3556415355868557,-0.012568271550182065,-0.8055244322651632,1.2728760267091406,0.04754210738988668,0.1082713004626451,-0.029093382570038753,-0.3153772007702213,-0.44625113649574444,0.3535661671884875,ERR2139510,0,0.0
