ENSG00000099139,ENSG00000269028,ENSG00000225840,ENSG00000166710,ENSG00000198804,ENSG00000167996,ENSG00000198727,ENSG00000130066,ENSG00000122862,ENSG00000231500,ENSG00000198938,ENSG00000198712,ENSG00000169714,ENSG00000026297,ENSG00000133112,ENSG00000205542,ENSG00000255823,ENSG00000133639,ENSG00000113712,ENSG00000198886,ENSG00000198786,ENSG00000105640,ENSG00000213639,ENSG00000156508,ENSG00000070756,ENSG00000063046,ENSG00000135968,ENSG00000198888,ENSG00000090104,ENSG00000147604,Y,YY
-0.1447613091363712,-0.3224317624408498,-0.5669519621673964,-0.4182694206597351,-0.4164939123107963,-0.3721867949290844,0.411189442089489,-0.1996664854364727,-0.1602860027452081,0.049156556807636,0.4372221487025485,-0.2712863834609102,-0.0807149535563043,0.0018775575579817,-0.0280994323553838,-0.3972741194941876,-0.3741679043042761,-0.081949305978787,0.0081035495606927,0.2363658025396839,0.1151458297430099,-0.1715061690323038,-0.4678713112537552,0.1578578359388944,-0.3324149232700604,-0.1364058255059785,0.1180735026214377,0.1637565071121845,-0.4476212381968898,-0.3465106698377279,0,0.0
-0.1441555010279866,-0.3378563153793755,-0.4822096071836426,-0.679896656039674,-0.0834148489388655,-0.463124609485506,0.2643217168145952,-0.0214038700701097,-0.2235500403473563,-0.0604311832714321,0.9608003273519368,-0.2207403799130447,0.1106123078018934,0.0234050875946373,-0.0532222916222299,-0.5666501053016949,-0.3497481091984515,-0.1378461701947251,-0.0946290670790505,0.1518214300715088,-0.3905167827924626,-0.157943292824298,-0.4179671048176736,0.9618829898949836,-0.3228688070911197,-0.114682532829626,-0.0885815091636008,-0.0778220592081353,-0.4476212381968898,-0.2079864423889455,0,0.0
-0.143079858364562,-0.2871884790880691,-0.2814356153101983,-1.0777970640706367,-0.729393439423805,-0.3513240042035843,-0.0846124141587956,-0.1998364951358478,-0.0967591249304824,0.1291542278642361,0.735321385346089,0.0582884346697848,-0.1718087681997842,-0.0358112495435898,0.2594398697541046,-0.5839818988450651,-0.4005813043876532,-0.1089274845284191,0.0311269655703522,1.9571206090218285,-0.0660970876885906,-0.1586468885516221,-0.8062921050233541,0.7112035753053587,0.2515939295939418,-0.1370788659847843,0.0598055642579904,0.8948873140071626,-0.446683861035584,-0.0348855148740065,0,0.0
-0.145318993677763,-0.3179482443395614,-0.4353576026405878,-1.0297389745004484,-0.1803819128032244,-0.4354716918657558,-0.2281591957103008,-0.1998364951358478,-0.1705467411964421,0.2167837097151317,0.0466785665674807,-0.2560256763831613,-0.1962712402174445,-0.0400704651221109,0.0694038491260584,-0.5187318747046146,-0.3435189746583586,-0.0728196491332826,-0.0929088036930307,0.4645384442995209,-0.1762678772394534,-0.156987982769765,-0.2283577268271072,0.592732978946669,0.2405453499882229,0.1203611940259384,-0.0893189610805834,0.1569039992716278,-0.4470185699682323,-0.4133381559716405,0,0.0
-0.1440625348901643,-0.2424970175917175,-0.4888914430053537,-0.7026332979648915,-0.2101585163229758,-0.4161615008383738,0.461089547753699,-0.1694077605661267,-0.1203992288991587,-0.0677806411030446,0.1186983647729562,-0.1301166865021166,-0.0721053032423662,-0.0462216732799849,0.0249864209448602,-0.5330061631261003,-0.358373214484268,-0.1819310553512048,-0.0440373717045953,0.8776737236875461,-0.1956937784484622,-0.1768578076242515,-0.220470971891604,-0.3386490605754612,-0.3474204226105705,0.3140003029447757,0.0555859590579656,0.7961156567548348,-0.4476212381968898,0.0875977369755577,0,0.0
-0.1414498668510228,-0.2948517588100623,-0.516408541135882,-0.6782016138875907,0.428536537903712,-0.4552433676426009,0.0909322351150922,-0.1086822929093234,-0.2217815150555525,0.0333210115677385,0.4504841178447499,-0.3645242567058201,0.143504286656433,0.0214706279030239,-0.0634897700622287,-0.6738766774318262,-0.3581407044676467,0.0500328689831577,-0.0177942962395156,-0.3106296381197277,0.0868369134066721,-0.2149964888394796,-0.0384354316004313,1.140862789633286,-0.2961363284243312,0.6073689045050108,-0.0893189610805834,-0.2503151757878377,-0.4476212381968898,0.0660575831516057,0,0.0
-0.1446142796158903,-0.2864351269660855,-0.5221996193277866,-0.7554992327779289,-0.2874743112682997,-0.4408566580416519,-0.0429071563664412,-0.0087065497121559,-0.1735951298254882,0.2971775723793647,-0.0949844076921067,-0.2230630949323152,-0.1301060494469534,-0.0570467626580593,0.00984626752848,-0.39374237903288,-0.3238450551673001,-0.1890236449756498,-0.0946290670790505,-0.0818730407477238,-0.325944416135986,-0.1867788651625205,-0.6563365875677297,1.664326574496288,0.2568886521257039,-0.0135167283997071,-0.088244002884769,0.0910126978645104,-0.4476212381968898,0.2330394749082384,0,0.0
-0.1452702828594926,-0.1411530966642159,-0.232464474065764,-1.0952937272483712,-0.0043355536459885,-0.4423914057490095,1.2172075950628032,-0.1998364951358478,-0.163152366602633,0.3487506301328402,1.7263898421576576,-0.019467559620844,-0.1560811301293533,0.0312710225179199,0.0679341422000296,-0.4681411129537546,-0.2399739038648525,0.0278280912122966,-0.0943816868486748,0.2653962985626156,0.1288070609314171,-0.0291636752318225,-0.6052569499471139,-0.1303979011593132,0.2067337952147835,-0.0737069577242857,-0.0870210575771532,0.5853452349206811,-0.4472745745094383,-0.3840858314168575,0,0.0
-0.1452483980046982,-0.2930011054907445,-0.5076677766736886,-0.9324288907653084,-0.4330046319250212,-0.4813511347999258,0.2750914465779546,-0.1998364951358478,-0.2232703815309385,0.305273902586863,0.2390362702884916,-0.0258361631257174,-0.0860621787072144,-0.0552438024891427,0.0045725382346253,-0.3935090842976329,-0.2974254376832664,-0.1318532755166547,-0.0946290670790505,-0.3030170461373281,-0.1104443899390602,-0.1386714367327348,-0.0521433035724138,-0.0801515258037973,-0.0329045147997825,0.1164285197926445,-0.0893189610805834,0.0109588502427026,-0.4471188250325916,-0.0555960243410713,0,0.0
-0.1420827351169377,-0.4193719107785021,-0.5274802984181479,-0.3562219000590949,0.4084336694094455,-0.4050320951128927,-0.1965877263209811,-0.1986677880041036,-0.0912064794637852,0.2526590863893096,0.245944949407166,-0.1257012208190326,-0.0303384754779104,-0.0552720106175948,-0.1147124903984608,0.1771495463332109,-0.4396613278629902,-0.0420493681426378,-0.0746536200387379,-0.4544258081714993,-0.1863695168331651,-0.0948055625652339,-0.8003360684842475,0.4988800588742903,-0.2878947406656683,-0.0005906368677429,0.030138065076671,-0.1314993592759615,-0.2144694927174548,0.0791212887859572,0,0.0
-0.1451116434614548,-0.2633885853622165,-0.4589770651224688,-0.9675344953177436,-0.1257760231794007,-0.4225885570784509,0.3482758802392093,-0.1994888370848962,-0.2235500403473563,0.023521879932468,0.552861405702676,-0.1662676787238836,-0.1970438300866108,-0.0570303253832989,-0.0424912218332243,-0.7588638548461372,-0.3667193285180743,-0.1191773561497506,0.0543758071339346,0.5363425147585407,-0.3466299335260517,-0.2948728611302224,-0.7188559352461441,0.2356180410356388,-0.3458228515082384,-0.1205630126684438,-0.0662622803041502,-0.0121863016107414,-0.4476212381968898,-0.348558571631436,0,0.0
-0.1451968015690822,-0.3265697923019519,-0.5606353724810922,-0.5807235795570103,0.7701186412919905,-0.3450729989411437,0.6593821807373962,-0.1787342733613006,-0.1734504780375999,0.140000489274517,0.1205174345998634,0.3415884362181918,-0.0671279398058245,0.1104499454173681,-0.1329620531323194,-0.0075957465231632,-0.3662084502875041,-0.0187258912876363,-0.0629805838515232,-0.33069342294076,-0.1015473699265911,-0.2152600262015943,-0.1393724467016643,0.8113479182803542,-0.0380198495490399,-0.1366733308827901,-0.0076079172124075,0.280992968082061,-0.2628284452933716,-0.2238526970000564,0,0.0
-0.1449039114848331,-0.2654301839191317,-0.532257618181945,-0.785893869184176,0.1373605775230847,-0.4789435849772276,0.3530795149615693,-0.1998364951358478,-0.2183357574444786,-0.1779887475242664,0.0244911018512899,-0.1358784565581968,0.0255991165653214,-0.0255142091194253,-0.1083419730236458,-0.6216151082363689,-0.256878042753174,-0.1463441131050648,0.009241317673104,-0.2572352109530937,-0.1393984000640617,-0.2400813910794993,-0.5186238703858019,-0.7106442881751786,0.2606035418228548,-0.135734721165631,-0.088636608035336,0.4594452341845972,-0.3849305558591056,-0.3072333536994444,0,0.0
-0.1452449044872219,-0.2484202566672966,-0.475494175705864,-0.6626473008813248,-0.3632942249947253,-0.3802086172199357,0.3619771967084074,-0.1995880487757547,-0.105270318097805,0.1227650856714382,0.1060087815276144,-0.2445683846688742,-0.1605430448174857,0.0706222221054569,0.2843446295755316,-0.3186627798456699,-0.2689465625859367,-0.0938813713135942,0.2763687276547001,0.0647174952737183,-0.0369101947024506,-0.1954603297596309,-0.4225238479283529,-0.1813390060035207,-0.2607471879170441,-0.1242926083054324,-0.0839011882262813,-0.0458373010013112,-0.4470939624724147,-0.2060790320065384,0,0.0
-0.1450970177695451,-0.0556198814530567,-0.4410869055224212,-1.029885985003368,0.1325723400178295,-0.4695838212392754,1.2517873428239314,-0.0076052604792832,-0.223110370909624,0.4233875114939347,0.6363276055947074,0.2381002558725981,-0.1970438300866108,-0.0543205890718399,-0.0011526093583356,-0.4918515396640791,-0.0531045664074468,0.275199426165834,0.0104930898402584,0.3455516312376727,-0.1891270687442807,-0.0873891774266193,-0.8056282498317263,0.5129968301339216,-0.3775516135258238,0.2331132881148688,0.0701147877368246,0.4444099127412836,-0.4476212381968898,-0.0922471774051549,0,0.0
-0.1445495728220215,-0.109545557447935,-0.481584228516457,-0.2788683385755406,0.2888648079968848,-0.3560138958503795,0.5207071305928828,-0.199467904998817,-0.2231146123465358,0.6514449349598057,0.6425373327334676,0.1765444626178126,0.0346057639208693,0.0879335371338775,0.2393689624152258,-0.3718962551379257,-0.1080162855676601,-0.0860890817328752,-0.0940708469588639,0.7321440761909581,0.8181264817344222,0.1155924109011562,-0.805634653960993,2.301615034125076,-0.3380893747171842,-0.136349272075666,-0.0893189610805834,0.720696269856325,-0.4472301102552074,0.788850068224927,0,0.0
-0.1401075010959872,-0.3311344668157788,-0.6018890550650982,-0.6699957995667344,-0.1457285022969011,-0.4327254741795042,-0.096023181190197,0.6530736343737198,-0.1527540103212783,-0.1478463042570315,-0.0971748089923852,0.0687807928536211,0.2703022437897168,-0.0449229570725772,0.1746969166252879,-0.7602583388006307,-0.3576736465807439,0.1713026095808428,-0.0537323882168106,0.0362684080075153,-0.2928727646217779,-0.1555329544030261,-0.8056520172938291,-0.0340046090767538,-0.368363463955618,-0.0948145113738748,0.0712602313903008,0.1262542494003976,-0.3086298887803383,-0.1526426333667016,0,0.0
-0.1443796050972899,-0.0932305581861952,-0.6625330496599762,-0.9339762469276168,0.4240680010940654,-0.4719212973115163,0.0048287242709687,-0.1814150295236468,-0.1325964620105111,-0.0327641850060583,0.0997424670570926,0.3407282973132217,-0.0695977348560641,-0.0047998641932712,-0.1420256813317299,0.1573555532357439,-0.1891814138290101,-0.2156242686801011,-0.0674455951768049,-0.3760492212427528,-0.0484423414195161,-0.2234449969505641,-0.5111298993164539,1.002906359516299,-0.3385059146001333,-0.1364555535328307,-0.0887419148048093,0.198106566430902,-0.4352576314799626,-0.1627500895314378,0,0.0
-0.1152518972482873,-0.0968342265221769,-0.5581557427770473,-0.6637336065607927,0.1166286006810105,-0.2985652133300004,0.993670716560896,-0.1998364951358478,-0.1458162257124233,0.3465372725096649,0.4055679232588461,0.2047584723906746,-0.1962188310103902,-0.05453046145393,0.4202234818270989,-0.4564994159132965,-0.2263404681808118,-0.0783290302553362,-0.0946290670790505,0.9976749793944336,-0.1010319958522715,-0.1975392403904564,-0.2797497857644857,0.072807765738587,0.0791724360227879,-0.1367787527657611,-0.089014257054646,0.6849109179582972,-0.4476212381968898,-0.1202820370680103,0,0.0
-0.14463893468871,0.0744239088537155,-0.3292991635784291,-0.5544873016412398,0.2376659773766972,-0.2746086906451664,1.915436479739271,-0.1996610743677653,-0.2231355793797231,0.7764935475656867,1.8557088348067223,0.8881411184337903,-0.1958506750995355,-0.057504641675222,0.6100314590025337,-0.0657326107395442,0.0348906944841878,-0.0576223094279072,-0.0943633969148105,2.133843073886496,1.4140191000618827,0.1490786763484394,-0.8031631400037752,3.133786248661693,-0.3549259241149916,-0.1367316349792104,-0.0893189610805834,1.0322503412370063,-0.4450151796876136,0.4854092601926506,0,0.0
-0.1436881735779946,-0.1832543854699048,-0.5835136853977753,-0.6694579892139486,-0.5310432200988381,-0.4721569287335292,0.0453964602793678,-0.1982359010316469,-0.2233924706845584,0.215247609780903,0.1848299443649927,-0.3164864425893218,-0.1970438300866108,-0.0379253111858735,0.0478527212097108,-0.0168893321171811,-0.2295476864026052,0.0740653205095629,-0.0944270622563495,0.0376924562093898,0.0055484853873526,0.0825729860114779,-0.7967755517726732,1.2316464034596273,0.4779617440530375,-0.0450639469056737,-0.0890509020028217,0.0236731904622559,-0.4303535196206523,0.2429865785246593,0,0.0
-0.1399892417318151,-0.0650572311773508,-0.6021043128852772,-0.191905853756423,0.3520795649157069,-0.5015933509227518,0.3222177728840413,-0.1994479629812289,-0.223091054166383,-0.0244958155449023,-0.023174854773268,-0.2449323464031484,-0.1913763907844869,-0.0479049175925227,-0.0494746021170664,-0.4027859613066293,-0.2268041123383352,-0.1226988219551557,-0.0946290670790505,-0.7050926947889902,-0.1114215547987759,-0.3076905357179567,-0.0772335163926769,0.3130192629457121,0.5016112523282075,-0.1363097984894083,-0.0889285451699241,0.3876183147826187,-0.4472089488722968,0.9692617947483924,0,0.0
-0.145318993677763,-0.226016301582668,-0.5517933637222483,-0.6666654037374372,0.0529507184437374,-0.3654275508823338,0.1369482818014242,-0.1000775092578189,-0.2232657251155428,-0.0004701432310985,0.3309542528728467,-0.247987392853735,-0.060028233575552,0.047278767232158,0.6237601330418495,-0.5838901994754742,-0.2864339429796937,-0.0240281234858639,0.0402333612598552,0.3888134898937496,-0.0517758602599874,-0.2327279050755265,-0.8058628185492437,0.0630275760555972,0.5759139553221235,-0.1370788659847843,-0.009209807426601,0.3744274098038483,-0.4471104596807562,-0.2662230402717226,0,0.0
-0.143632247034446,-0.1999345417224718,-0.5851982059183345,-0.9051786456715069,0.523512483400683,-0.4538363534581962,0.3616295580723571,-0.1140010115950341,-0.2235500403473563,-0.080115018557891,0.3820620904583149,-0.1322043726980692,-0.1958127127767249,-0.0564469145890002,-0.1586836221253531,-0.5288331014751544,-0.2429808672696731,0.1745607272506641,-0.0944037714148398,0.0658054954854927,0.0847304533072556,-0.2432536600528731,-0.8062921050233541,0.5396783363353153,0.036413980417133,-0.1364899429648559,0.0996528915385446,-0.1037746100554767,-0.4457269438836831,-0.1749998496597861,0,0.0
-0.1440603261867071,-0.1574649633308574,-0.5155164988756049,-0.1259067350509913,-0.2308249135351816,-0.4516165024446333,-0.0205994276702684,-0.1998364951358478,-0.2015280751112169,0.1817651946079546,0.2946226449457776,0.0556621798314127,-0.1946316137994209,-0.0567045858457927,0.2150977212985878,-0.2950519536616425,-0.1478612959429915,0.0183505765347287,-0.0946290670790505,0.3036471506806346,-0.1076806405457108,0.0161305776222436,-0.4760836569197869,0.3711404196132717,-0.1127999058867268,0.0474188111522733,-0.0890833385280047,0.2149353038106463,-0.4473724146720044,-0.0626494838326855,0,0.0
-0.1451391438883306,-0.3471050236801051,-0.5353712181617633,-0.3334918287787448,-0.0977529967737357,-0.4404827290476263,-0.0108160527297464,-0.199333913661393,-0.2230750671460999,0.1014134409401776,0.148795866310324,-0.388802553615662,-0.0963098170297295,-0.0567690425554632,-0.0041921691458408,0.0507665240361477,-0.3581564231987429,-0.1004377263531876,-0.0944768377799522,0.1323717660375349,-0.0359741184375914,-0.1533120937354306,-0.7358311127966524,0.7587458855516545,-0.1567186778998016,0.0411926566962449,-0.0883100518052479,-0.2073664610191395,-0.4474079132675556,0.0073891528342819,0,0.0
-0.1451012521926138,-0.2484047170223208,-0.5886463339497461,-0.8941798160188673,-0.0881669683397009,-0.3170548105605725,-0.066575082307246,-0.1994107497531618,-0.2231728297644709,0.2318050618981231,0.0091058601913308,-0.0923295780786798,-0.1227003575823671,-0.0562381826992262,0.0750898894030624,-0.6535736660352847,-0.2904090556124357,0.030501310050181,-0.0943066769634612,0.5905470610387872,-0.1935773596362147,-0.1404764446009802,-0.8051530074091238,0.3983875668898793,-0.1874310658707332,-0.1368681839830183,0.0214123922116398,0.0331711384297177,-0.4473953491957794,0.3616062215340834,0,0.0
-0.1452371258576248,-0.117412613714377,-0.5682417774065964,-0.6099307100712534,-0.5255525902420969,-0.4162464419333059,1.1693875621411045,-0.1991501682136383,-0.2230635716404682,0.0678872382298569,0.3540647526557704,-0.0388348936286097,-0.0726812445596724,-0.0572463104116365,0.0151828682102743,-0.6036179453947427,-0.1382509727823569,-0.0053166855546737,-0.0946290670790505,0.8479764307868578,-0.052898758558256,-0.1688957077088662,-0.4121011818617957,0.4922783257305825,-0.2042150763241464,-0.1351769270485837,-0.0887672374665836,0.1114870119625234,-0.445873334871481,-0.2848520835738189,0,0.0
-0.1403521130166355,-0.3392933082826593,-0.5790625538645563,-0.9229925850252788,-0.5798282395869401,-0.3637156981269521,0.098700178553461,0.0757387760584134,-0.223371168709442,0.0492339151633362,0.0570866754140754,-0.6173188757186358,-0.0065459323899457,-0.0556454374973377,-0.0853709449022254,-0.4106351158925332,-0.3394891904357093,-0.1493429420570372,-0.0386764448525625,0.1314370016279449,-0.1036798167101331,-0.2215481728361514,-0.8052117946331043,0.7240778119675212,-0.3875068550194627,0.2621395362441152,-0.0841847540312921,0.0613710341729994,-0.4109877017426869,0.0666262198581417,0,0.0
-0.1447475213351771,-0.1781222080547838,-0.5264637857423115,-0.4081295646557333,-0.5236547009613057,-0.3300882918640801,0.0650561057658183,-0.1841274696076687,-0.1791897381783929,0.2448814551504706,0.1277114196284944,-0.317370414973831,-0.1256682659892146,-0.0183712001354202,-0.0554001530330581,0.0086981617973761,-0.214917792198718,0.1050242194456728,0.0956981932788941,-0.4636619657245189,0.3556415355868557,-0.012568271550182,-0.8055244322651632,1.2728760267091406,0.0475421073898866,0.1082713004626451,-0.0290933825700387,-0.3153772007702213,-0.4462511364957444,0.3535661671884875,0,0.0
-0.1407651808869628,-0.3120077587246695,-0.6218450392019945,-0.5198185528606383,-0.243970855749238,-0.4416426309319499,-0.2439653227616988,0.0139503625658301,-0.1694313990658872,-0.1389835075060166,-0.2992171300899275,-0.0924458380966788,-0.0516329595508895,0.0330454989905862,-0.1245855323011153,-0.2727509324763923,-0.2382367569294149,-0.0111117943295635,-0.0715023100817948,-0.3375062749300955,-0.1664017989589722,4.620142133931129,-0.5883893790231308,0.0768833568362702,-0.2827112219650842,-0.0463988202038287,-0.05862990589164,-0.2190102118870523,-0.4476212381968898,-0.258374888223192,0,0.0
